id,sentence1,sentence2,paraphrase_type_ids,sentence1_segment_location,sentence2_segment_location,sentence1_tokenized,sentence2_tokenized
e5db9590-e651-4488-88f0-f31d48b66f64,"Such a letter indicates the government intends to pursue an indictment and believes it has substantial evidence to support an indictment, the company said.",The Kenilworth-based company said it believes the letter shows that the government plans to pursue a criminal indictment and likely has substantial evidence supporting an indictment.,"[6, 6, 6, 6, 1, 26, 26, 25, 25, 25, 29]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 6, 6, 25, 25]","[6, 6, 6, 0, 26, 26, 26, 26, 26, 25, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 0]","['Such', 'a', 'letter', 'indicates', 'the', 'government', 'intends', 'to', 'pursue', 'an', 'indictment', 'and', 'believes', 'it', 'has', 'substantial', 'evidence', 'to', 'support', 'an', 'indictment', ',', 'the', 'company', 'said', '.']","['The', 'Kenilworth-based', 'company', 'said', 'it', 'believes', 'the', 'letter', 'shows', 'that', 'the', 'government', 'plans', 'to', 'pursue', 'a', 'criminal', 'indictment', 'and', 'likely', 'has', 'substantial', 'evidence', 'supporting', 'an', 'indictment', '.\n']"
b390f224-51a6-4b84-b4a6-ee63ebfad3fa,"Customers include Mitsubishi, Siemens, DBTel, Dell, HP, Palm, Philips, Sharp, and Sony.","MediaQ's customers include major handheld makers Mitsubishi, Siemens, Palm, Sharp, Philips, Dell and Sony.","[26, 26, 25, 25, 25, 25, 29]","[25, 25, 25, 25, 25, 25, 25, 25, 26, 0, 25, 25, 25, 25, 26, 0, 25, 25, 25, 25, 25]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 26, 0, 26, 25, 25, 25]","['Customers', 'include', 'Mitsubishi', ',', 'Siemens', ',', 'DBTel', ',', 'Dell', ',', 'HP', ',', 'Palm', ',', 'Philips', ',', 'Sharp', ',', 'and', 'Sony', '.']","['MediaQ', ""'s"", 'customers', 'include', 'major', 'handheld', 'makers', 'Mitsubishi', ',', 'Siemens', ',', 'Palm', ',', 'Sharp', ',', 'Philips', ',', 'Dell', 'and', 'Sony', '.\n']"
aa23880d-57b4-496c-8e6d-76f767e3f15d,He found that men who had ejaculated more than five times a week in their 20s were a third less likely to develop aggressive prostate cancer later in life.,Those who ejaculated more than five times a week were a third less likely to develop serious prostate cancer in later life.,"[6, 6, 1, 26, 25, 25, 29]","[0, 0, 0, 6, 0, 1, 1, 0, 0, 0, 0, 0, 0, 25, 25, 25, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 26, 0, 0, 0]","[6, 25, 1, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 6, 25, 25, 25, 26, 25, 25]","['He', 'found', 'that', 'men', 'who', 'had', 'ejaculated', 'more', 'than', 'five', 'times', 'a', 'week', 'in', 'their', '20s', 'were', 'a', 'third', 'less', 'likely', 'to', 'develop', 'aggressive', 'prostate', 'cancer', 'later', 'in', 'life', '.']","['Those', 'who', 'ejaculated', 'more', 'than', 'five', 'times', 'a', 'week', 'were', 'a', 'third', 'less', 'likely', 'to', 'develop', 'serious', 'prostate', 'cancer', 'in', 'later', 'life', '.\n']"
8045966f-bf37-48a9-835c-70567bcf9a87,"According to Sanmina-SCI, Newisys, based in Austin, Texas, will become a wholly-owned subsidiary.","Newisys, an Austin, Texas, startup headed by former IBM and Dell execs, will become a wholly-owned subsidiary.","[24, 25, 25, 29]","[25, 25, 25, 25, 24, 24, 24, 24, 24, 24, 24, 25, 25, 25, 25, 25, 25, 25]","[0, 0, 24, 24, 24, 24, 24, 24, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]","['According', 'to', 'Sanmina-SCI', ',', 'Newisys', ',', 'based', 'in', 'Austin', ',', 'Texas', ',', 'will', 'become', 'a', 'wholly-owned', 'subsidiary', '.']","['Newisys', ',', 'an', 'Austin', ',', 'Texas', ',', 'startup', 'headed', 'by', 'former', 'IBM', 'and', 'Dell', 'execs', ',', 'will', 'become', 'a', 'wholly-owned', 'subsidiary', '.\n']"
10ee0a99-6f84-44fe-9361-26781cb279b0,"Only one of the five buildings in the Baghdad compound of the United Nations Development Program escaped being burned, the UN said on its Web site.","Only one of the five buildings in the compound in Baghdad run by the UN Development Program, escaped being burned, the UN said on its Web site.","[4, 6, 11, 29, 21]","[21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 0, 29, 29, 29, 29, 29, 29, 29, 29]","[21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 29, 29, 29, 29, 29, 29, 29, 29, 29]","['Only', 'one', 'of', 'the', 'five', 'buildings', 'in', 'the', 'Baghdad', 'compound', 'of', 'the', 'United', 'Nations', 'Development', 'Program', 'escaped', 'being', 'burned', ',', 'the', 'UN', 'said', 'on', 'its', 'Web', 'site', '.']","['Only', 'one', 'of', 'the', 'five', 'buildings', 'in', 'the', 'compound', 'in', 'Baghdad', 'run', 'by', 'the', 'UN', 'Development', 'Program', ',', 'escaped', 'being', 'burned', ',', 'the', 'UN', 'said', 'on', 'its', 'Web', 'site', '.\n']"
dfa08ab5-d5db-4f16-832a-044ef16aba2b,"The consumer group generated $4.47 billion of profit and $20 billion of revenue from January to June, 53% of Citigroup's profit and revenue.","It generated $4.47 billion of profit and $20 billion of revenue in the year's first half, 53 percent of Citigroup's totals.","[4, 6, 5, 29, 28]","[6, 6, 6, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 28, 28, 28, 28, 29, 29, 4, 29, 29, 29, 5, 5, 5, 29]","[6, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 28, 28, 28, 28, 28, 28, 29, 29, 4, 29, 29, 29, 5, 29]","['The', 'consumer', 'group', 'generated', '$', '4.47', 'billion', 'of', 'profit', 'and', '$', '20', 'billion', 'of', 'revenue', 'from', 'January', 'to', 'June', ',', '53', '%', 'of', 'Citigroup', ""'s"", 'profit', 'and', 'revenue', '.']","['It', 'generated', '$', '4.47', 'billion', 'of', 'profit', 'and', '$', '20', 'billion', 'of', 'revenue', 'in', 'the', 'year', ""'s"", 'first', 'half', ',', '53', 'percent', 'of', 'Citigroup', ""'s"", 'totals', '.\n']"
22bb00e0-e6ae-450a-8d34-47ee29798031,"""For us, that doesn't make a difference - the sexual orientation,"" Archbishop Tutu said in the black urban centre of Soweto.","""For us that doesn't make a difference, the sexual orientation,"" Tutu told Reuters Television in South Africa's sprawling Soweto township.","[6, 6, 25, 25, 25, 25, 29, 21]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 6, 25, 0, 25, 25, 25, 25, 6, 25]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 6, 25, 25, 25, 25, 25, 25, 25, 6, 6, 25]","['``', 'For', 'us', ',', 'that', 'does', ""n't"", 'make', 'a', 'difference', '-', 'the', 'sexual', 'orientation', ',', ""''"", 'Archbishop', 'Tutu', 'said', 'in', 'the', 'black', 'urban', 'centre', 'of', 'Soweto', '.']","['``', 'For', 'us', 'that', 'does', ""n't"", 'make', 'a', 'difference', ',', 'the', 'sexual', 'orientation', ',', ""''"", 'Tutu', 'told', 'Reuters', 'Television', 'in', 'South', 'Africa', ""'s"", 'sprawling', 'Soweto', 'township', '.\n']"
fd135508-bca6-4be3-a09e-54cbf286760a,"But he added that the New York-based actor and producer is ""a private person and doesn't care to have his treatment out for public consumption.""","But he added that De Niro is ""a private person and doesn't care to have his treatment out for public consumption.""","[7, 29]","[29, 29, 29, 29, 7, 7, 7, 7, 7, 7, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29]","[29, 29, 29, 29, 7, 7, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29]","['But', 'he', 'added', 'that', 'the', 'New', 'York-based', 'actor', 'and', 'producer', 'is', '``', 'a', 'private', 'person', 'and', 'does', ""n't"", 'care', 'to', 'have', 'his', 'treatment', 'out', 'for', 'public', 'consumption', '.', ""''""]","['But', 'he', 'added', 'that', 'De', 'Niro', 'is', '``', 'a', 'private', 'person', 'and', 'does', ""n't"", 'care', 'to', 'have', 'his', 'treatment', 'out', 'for', 'public', 'consumption', '.', ""''\n""]"
ca3254d6-8ffd-4a34-a19e-d705e340f866,"Many conservatives have staunchly opposed condom programs, saying they send the wrong message and encourage and enable teens to have sex before marriage.","Some conservative groups have staunchly opposed such programs, saying they send the wrong message and in effect encourage and enable teens to have sex before marriage.","[6, 6, 6, 25, 29]","[6, 6, 25, 25, 25, 6, 6, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]","[6, 6, 6, 0, 0, 0, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 25, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Many', 'conservatives', 'have', 'staunchly', 'opposed', 'condom', 'programs', ',', 'saying', 'they', 'send', 'the', 'wrong', 'message', 'and', 'encourage', 'and', 'enable', 'teens', 'to', 'have', 'sex', 'before', 'marriage', '.']","['Some', 'conservative', 'groups', 'have', 'staunchly', 'opposed', 'such', 'programs', ',', 'saying', 'they', 'send', 'the', 'wrong', 'message', 'and', 'in', 'effect', 'encourage', 'and', 'enable', 'teens', 'to', 'have', 'sex', 'before', 'marriage', '.\n']"
4e141bd4-08e2-4689-84b5-556f73f338ed,Comcast Class A shares were up 8 cents at $30.50 in morning trading on the Nasdaq Stock Market.,The stock rose 48 cents to $30 yesterday in Nasdaq Stock Market trading.,"[6, 5, 6, 11, 25, 25, 29, 30, 30]","[6, 6, 6, 6, 5, 5, 29, 25, 6, 25, 30, 25, 25, 11, 11, 11, 11, 11, 11, 25]","[6, 6, 5, 29, 25, 6, 25, 30, 25, 25, 11, 11, 11, 11, 25]","['Comcast', 'Class', 'A', 'shares', 'were', 'up', '8', 'cents', 'at', '$', '30.50', 'in', 'morning', 'trading', 'on', 'the', 'Nasdaq', 'Stock', 'Market', '.']","['The', 'stock', 'rose', '48', 'cents', 'to', '$', '30', 'yesterday', 'in', 'Nasdaq', 'Stock', 'Market', 'trading', '.\n']"
c666953c-fdfd-4d51-bd30-a8d824f90b42,"""It's obvious I'm not riding as well as years past,"" Armstrong said at a news conference.","""I think it's obvious I'm not riding as well as I have in years past.","[25, 25, 25, 29]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]","[0, 25, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 25, 25, 0, 0, 0]","['``', 'It', ""'s"", 'obvious', 'I', ""'m"", 'not', 'riding', 'as', 'well', 'as', 'years', 'past', ',', ""''"", 'Armstrong', 'said', 'at', 'a', 'news', 'conference', '.']","['``', 'I', 'think', 'it', ""'s"", 'obvious', 'I', ""'m"", 'not', 'riding', 'as', 'well', 'as', 'I', 'have', 'in', 'years', 'past', '.\n']"
925bdd9d-44f7-469e-a526-70ac1656ecdf,"Meanwhile, law enforcement officials in Palm Beach County, Fla., where Limbaugh owns a $24 million mansion, said his drug use is under investigation.","A law enforcement source in Palm Beach County, where Limbaugh owns a $24 million oceanfront mansion, said last week that Limbaugh's drug use is still under investigation.","[25, 25, 25, 25, 29, 6, 6, 1, 24, 25]","[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]","[0, 25, 25, 6, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 0, 29, 29, 25, 25, 25, 25, 25, 25, 25]","['Meanwhile', ',', 'law', 'enforcement', 'officials', 'in', 'Palm', 'Beach', 'County', ',', 'Fla.', ',', 'where', 'Limbaugh', 'owns', 'a', '$', '24', 'million', 'mansion', ',', 'said', 'his', 'drug', 'use', 'is', 'under', 'investigation', '.']","['A', 'law', 'enforcement', 'source', 'in', 'Palm', 'Beach', 'County', ',', 'where', 'Limbaugh', 'owns', 'a', '$', '24', 'million', 'oceanfront', 'mansion', ',', 'said', 'last', 'week', 'that', 'Limbaugh', ""'s"", 'drug', 'use', 'is', 'still', 'under', 'investigation', '.\n']"
9d8ac8ac-653f-4625-9a55-e7a328e22016,The seizure of the money was confirmed by a US Treasury official assigned to work with Iraqi financial officers in Baghdad in rebuilding the country's banking and financial system.,The seizure of the money was confirmed by a United States Treasury official assigned to work with Iraqi financial officers here to rebuild the country's banking and financial system.,"[4, 1, 29, 30]","[29, 29, 29, 29, 29, 29, 29, 29, 29, 4, 29, 29, 29, 29, 29, 29, 29, 29, 29, 30, 30, 0, 1, 29, 29, 29, 29, 29, 29, 29, 29]","[29, 29, 29, 29, 29, 29, 29, 29, 29, 4, 4, 29, 29, 29, 29, 29, 29, 29, 29, 29, 30, 0, 1, 29, 29, 29, 29, 29, 29, 29, 29]","['The', 'seizure', 'of', 'the', 'money', 'was', 'confirmed', 'by', 'a', 'US', 'Treasury', 'official', 'assigned', 'to', 'work', 'with', 'Iraqi', 'financial', 'officers', 'in', 'Baghdad', 'in', 'rebuilding', 'the', 'country', ""'s"", 'banking', 'and', 'financial', 'system', '.']","['The', 'seizure', 'of', 'the', 'money', 'was', 'confirmed', 'by', 'a', 'United', 'States', 'Treasury', 'official', 'assigned', 'to', 'work', 'with', 'Iraqi', 'financial', 'officers', 'here', 'to', 'rebuild', 'the', 'country', ""'s"", 'banking', 'and', 'financial', 'system', '.\n']"
f1589683-0840-4872-b150-df4e7eccc7fb,It estimated on Thursday it has a 51 percent market share in Europe.,Boston Scientific said it has gained 51 percent of the coated-stent market in Europe.,"[6, 6, 6, 5, 11, 1, 25, 25, 29]","[6, 6, 25, 25, 25, 1, 11, 11, 11, 11, 11, 25, 25, 25]","[6, 6, 6, 25, 1, 1, 11, 11, 11, 11, 25, 11, 25, 25, 25]","['It', 'estimated', 'on', 'Thursday', 'it', 'has', 'a', '51', 'percent', 'market', 'share', 'in', 'Europe', '.']","['Boston', 'Scientific', 'said', 'it', 'has', 'gained', '51', 'percent', 'of', 'the', 'coated-stent', 'market', 'in', 'Europe', '.\n']"
ca42db45-3cdd-4447-beac-97e0cfcd0412,Mr Blair admitted in a newspaper article Mr Bush’s critics were “rubbing their hands at the scope for embarrassing him”.,The Prime Minister today admitted that critics are “rubbing their hands at the scope for embarrassing him”.,"[1, 25, 25, 25, 25, 29, 6]","[25, 25, 25, 25, 25, 25, 0, 25, 25, 25, 1, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]","[25, 25, 25, 25, 25, 25, 25, 1, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]","['Mr', 'Blair', 'admitted', 'in', 'a', 'newspaper', 'article', 'Mr', 'Bush’s', 'critics', 'were', '“rubbing', 'their', 'hands', 'at', 'the', 'scope', 'for', 'embarrassing', 'him”', '.']","['The', 'Prime', 'Minister', 'today', 'admitted', 'that', 'critics', 'are', '“rubbing', 'their', 'hands', 'at', 'the', 'scope', 'for', 'embarrassing', 'him”', '.\n']"
3652a0ab-d287-49aa-81eb-bd3b7f7f34a4,"Ten, two mobile homes and numerous outbuildings were destroyed by the now-smoldering fire northwest of Boulder.",He said eight or nine homes had been destroyed by the now-smoldering fire northwest of Boulder.,"[6, 6, 1, 25, 25, 25, 29]","[6, 0, 25, 6, 6, 25, 25, 25, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[25, 25, 6, 6, 6, 6, 1, 1, 25, 25, 25, 25, 25, 25, 25, 25, 25]","['Ten', ',', 'two', 'mobile', 'homes', 'and', 'numerous', 'outbuildings', 'were', 'destroyed', 'by', 'the', 'now-smoldering', 'fire', 'northwest', 'of', 'Boulder', '.']","['He', 'said', 'eight', 'or', 'nine', 'homes', 'had', 'been', 'destroyed', 'by', 'the', 'now-smoldering', 'fire', 'northwest', 'of', 'Boulder', '.\n']"
c0df5a5a-e9ab-49e3-bc27-2bed5ef82fe8,"""A more favorable job market was a major factor in the turnaround,"" said Lynn Franco, Director of the Conference Board Consumer Research Center.","An improving job market was a ""major factor,"" said Lynn Franco, director of the board's consumer research center.","[5, 8, 25, 25, 29, 21]","[29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 25, 25, 25, 25, 8, 8, 8, 0, 8, 8, 8, 8, 25]","[29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 25, 25, 25, 25, 8, 8, 8, 8, 25, 8, 8, 8, 25]","['``', 'A', 'more', 'favorable', 'job', 'market', 'was', 'a', 'major', 'factor', 'in', 'the', 'turnaround', ',', ""''"", 'said', 'Lynn', 'Franco', ',', 'Director', 'of', 'the', 'Conference', 'Board', 'Consumer', 'Research', 'Center', '.']","['An', 'improving', 'job', 'market', 'was', 'a', '``', 'major', 'factor', ',', ""''"", 'said', 'Lynn', 'Franco', ',', 'director', 'of', 'the', 'board', ""'s"", 'consumer', 'research', 'center', '.\n']"
acf01b30-eeb4-4f4e-a2cc-560f907309e9,"Mr. Berg says in an advertisement for it, ""More than my remembrances, this book intends to convey hers.""","In an advertisement for the book, Berg says, ""More than my remembrances, this book intends to convey hers.""","[6, 7, 26, 29]","[26, 26, 26, 29, 29, 29, 29, 6, 29, 29, 29, 29, 29, 29, 0, 29, 29, 29, 29, 29, 29, 29, 29]","[29, 29, 29, 29, 6, 6, 26, 26, 26, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29]","['Mr.', 'Berg', 'says', 'in', 'an', 'advertisement', 'for', 'it', ',', '``', 'More', 'than', 'my', 'remembrances', ',', 'this', 'book', 'intends', 'to', 'convey', 'hers', '.', ""''""]","['In', 'an', 'advertisement', 'for', 'the', 'book', ',', 'Berg', 'says', ',', '``', 'More', 'than', 'my', 'remembrances', ',', 'this', 'book', 'intends', 'to', 'convey', 'hers', '.', ""''\n""]"
0ba3fa02-fc69-4c21-8c5c-2f597614e8c9,"Loan losses, investment writedowns and legal costs led to the largest-ever loss for a European bank last year.","Loan losses, investment writedowns and legal costs led to the loss last year, the largest ever for a European bank.","[4, 18, 26, 29]","[29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 18, 18, 18, 18, 18, 18, 18, 26, 26, 29]","[29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 0, 0, 26, 26, 18, 18, 18, 18, 18, 18, 18, 18, 29]","['Loan', 'losses', ',', 'investment', 'writedowns', 'and', 'legal', 'costs', 'led', 'to', 'the', 'largest-ever', 'loss', 'for', 'a', 'European', 'bank', 'last', 'year', '.']","['Loan', 'losses', ',', 'investment', 'writedowns', 'and', 'legal', 'costs', 'led', 'to', 'the', 'loss', 'last', 'year', ',', 'the', 'largest', 'ever', 'for', 'a', 'European', 'bank', '.\n']"
ac859cff-6468-4f4a-8ce2-9cd4cc3ffd99,"Volodymyr Gorbanovsky, deputy general director of the plane's owners, Mediterranean Airlines, said it appeared to have veered from its flight path because of the fog.","Volodymyr Gorbanovsky, deputy general director of the plane's owners, Mediterranean Airlines, said initial information indicated it had veered from its flight path because of fog.","[25, 25, 29]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 0, 25, 0, 0, 0, 25, 25, 25, 25, 25, 25, 25, 25, 25]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 0, 25, 25, 25, 25, 25, 25, 25, 0, 0, 0, 25, 25, 25, 25, 25, 25, 25, 25]","['Volodymyr', 'Gorbanovsky', ',', 'deputy', 'general', 'director', 'of', 'the', 'plane', ""'s"", 'owners', ',', 'Mediterranean', 'Airlines', ',', 'said', 'it', 'appeared', 'to', 'have', 'veered', 'from', 'its', 'flight', 'path', 'because', 'of', 'the', 'fog', '.']","['Volodymyr', 'Gorbanovsky', ',', 'deputy', 'general', 'director', 'of', 'the', 'plane', ""'s"", 'owners', ',', 'Mediterranean', 'Airlines', ',', 'said', 'initial', 'information', 'indicated', 'it', 'had', 'veered', 'from', 'its', 'flight', 'path', 'because', 'of', 'fog', '.\n']"
97b7aecc-4c42-47d4-97a9-c1044d3787f1,"A conviction could bring a maximum penalty of 10 years in prison and a $250,000 fine.","If convicted, he faces a maximum penalty of 10 years in prison and a $250,000 fine.","[13, 2, 3, 29]","[0, 3, 2, 2, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29]","[0, 3, 0, 0, 2, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29]","['A', 'conviction', 'could', 'bring', 'a', 'maximum', 'penalty', 'of', '10', 'years', 'in', 'prison', 'and', 'a', '$', '250,000', 'fine', '.']","['If', 'convicted', ',', 'he', 'faces', 'a', 'maximum', 'penalty', 'of', '10', 'years', 'in', 'prison', 'and', 'a', '$', '250,000', 'fine', '.\n']"
4c7ba5e5-54e1-405b-953a-9a81099da6bf,"The blue-chip Dow Jones industrial average .DJI edged down 28.08 points, or 0.3 percent, at 9,256.49.","The Dow Jones industrial average closed down 18.06, or 0.2 per cent, at 9266.51.","[4, 6, 25, 25, 29, 30, 30, 30]","[29, 25, 29, 29, 29, 29, 25, 6, 6, 30, 30, 29, 29, 0, 4, 29, 29, 0, 29]","[25, 25, 25, 25, 25, 6, 6, 25, 25, 25, 29, 4, 4, 25, 25, 30, 25]","['The', 'blue-chip', 'Dow', 'Jones', 'industrial', 'average', '.DJI', 'edged', 'down', '28.08', 'points', ',', 'or', '0.3', 'percent', ',', 'at', '9,256.49', '.']","['The', 'Dow', 'Jones', 'industrial', 'average', 'closed', 'down', '18.06', ',', 'or', '0.2', 'per', 'cent', ',', 'at', '9266.51', '.\n']"
