id,sentence,sentiment
89f6840e-ada4-4559-808b-9fe8a8e5f0a4,Campanella 's competent direction and his excellent cast overcome the obstacles of a predictable outcome and a screenplay that glosses over Rafael 's evolution .,3
ce7906e5-e498-48a4-899d-3276bfcb387b,"Like the original , this version is raised a few notches above kiddie fantasy pablum by Allen 's astringent wit .",3
8e04ba23-3525-463c-abb7-c8184c004887,"Unfunny and lacking any sense of commitment to or affection for its characters , the Reginald Hudlin comedy relies on toilet humor , ethnic slurs .",0
d4c8f584-7afb-4929-b8d8-52d6e86d65cd,I 'm not sure which will take longer to heal : the welt on Johnny Knoxville 's stomach from a riot-control projectile or my own tortured psyche .,0
bd7e0dc6-f641-475a-a62d-5296dd3e91db,As vulgar as it is banal .,1
876d08ac-24e5-4dea-a73b-d034f5456982,The lack of naturalness makes everything seem self-consciously poetic and forced ... It 's a pity that ( Nelson 's ) achievement does n't match his ambition .,0
47926252-2bcb-416e-900d-89ab3c23f665,Flaunts its quirky excesses like a New Year 's Eve drunk sporting a paper party hat .,1
df84e043-1ec0-40cc-b29a-c7bf2d84cc62,"A reasonably efficient mechanism , but it offers few surprises and finds its stars slumming in territory they should have avoided .",2
1a0210ad-bb28-4acf-a64d-234138dfafae,A four star performance from Kevin Kline who unfortunately works with a two star script .,3
81586ea7-cb57-4f28-8560-eeeeccf4b3e5,"The only thing worse than your substandard , run-of-the-mill Hollywood picture is an angst-ridden attempt to be profound .",0
fe2fef63-5d18-4450-8ad5-d749f6a4c8be,The cast is uniformly excellent and relaxed .,4
373cacb7-35b8-4ab6-b9f6-e0bae6b170ea,There 's not enough here to justify the almost two hours .,1
262a07f0-2241-46da-91a0-13bdb22ae7ef,"Boasts a handful of virtuosic set pieces and offers a fair amount of trashy , kinky fun .",3
e2537205-fea9-4213-a9d4-d7ec1647bf6e,No cliche escapes the perfervid treatment of gang warfare called ces Wild .,1
2c475506-318c-4f72-9fb0-754759c0f67a,A thinly veiled excuse for Wilson to play his self-deprecating act against Murphy 's well-honed prima donna shtick .,1
ef0fbb0b-371c-4ddf-ae0a-e8109dae76f7,A winning and wildly fascinating work .,3
f04610aa-f121-4346-bc58-9cf9fb013b45,"... Wallace is smart to vary the pitch of his movie , balancing deafening battle scenes with quieter domestic scenes of women back home receiving War Department telegrams .",3
96186d8b-7c41-4204-a307-b12fde7a5939,Dreary tale of middle-class angst,1
c70bd28e-b1a3-4046-80e9-2b98610c7d09,"Earnest , unsubtle and Hollywood-predictable , Green Dragon is still a deeply moving effort to put a human face on the travail of thousands of Vietnamese .",3
89672b9f-f8b3-46fa-a9b1-42465fbd7cc7,An awkward hybrid of genres that just does n't work .,1
70d2f0d8-7e08-4917-8569-5f406c1c04ed,The film makes a fatal mistake : It asks us to care about a young man whose only apparent virtue is that he is not quite as unpleasant as some of the people in his life .,1
83d5152a-cb55-412c-81e1-0e744ff110bd,"( Davis ) has a bright , chipper style that keeps things moving , while never quite managing to connect her wish-fulfilling characters to the human race .",3
807ad8bd-b371-4520-bfbd-4331f275502b,"A perfect example of rancid , well-intentioned , but shamelessly manipulative movie making .",1
50293c54-c2bb-431c-9dfe-c35d377d627c,Throwing it all away for the fleeting joys of love 's brief moment .,2
fb5dc293-3e8c-48a1-b5bf-4ca76cab7e5d,"The cast is phenomenal , especially the women .",4
601bcf74-66c2-4a31-990f-1c286af9ab1e,An animation landmark as monumental as Disney 's 1937 breakthrough Snow White and the Seven Dwarfs .,4
50701d4d-400b-4fec-b3ef-9660a93837a2,A deeply felt and vividly detailed story about newcomers in a strange new world .,3
deaf8c2e-8f5c-4451-b948-c4273705714c,Imagine Susan Sontag falling in love with Howard Stern .,1
33ff7bed-9c0f-4f57-9006-c7b5c2b20c96,"Like a bad improvisation exercise , the superficially written characters ramble on tediously about their lives , loves and the art they 're struggling to create .",0
1b3776ec-fd60-46b8-bccd-f47b1281da82,"Talk To Her is not the perfect movie many have made it out to be , but it 's still quite worth seeing .",3
fc3d8a55-d921-4803-9388-fd541b130cb7,Witless but watchable .,2
048d3cd8-d8cd-4c6d-8bb7-ba93e900d351,"The actors pull out all the stops in nearly every scene , but to diminishing effect .",2
19003ded-765c-4305-9db2-29a9ff40c4db,"So stupid , so ill-conceived , so badly drawn , it created whole new levels of ugly .",0
bc787e0b-3e4b-43be-8afb-385d081cea0b,Savvy director Robert J. Siegel and his co-writers keep the story subtle and us in suspense .,3
240e2dc3-bb26-44d0-b5f2-adae347ae879,A movie that reminds us of just how exciting and satisfying the fantasy cinema can be when it 's approached with imagination and flair .,3
9878ebce-46aa-4c04-beba-27a1c470fe73,Little is done to support the premise other than fling gags at it to see which ones shtick .,1
6a199774-496a-48f5-a6f0-978b96f45eb7,"With elements cribbed from Lang 's Metropolis , Welles ' Kane , and Eisenstein 's Potemkin , the true wonder of Rintarô 's Metropolis is the number of lasting images all its own .",2
e539a8a3-63f5-4aec-a17a-a1ddaf560644,The only thing to fear about `` Fear Dot Com '' is hitting your head on the theater seat in front of you when you doze off thirty minutes into the film .,0
7e537584-cf82-438e-b577-4a3f5aebf511,"The film occasionally tries the viewer 's patience with slow pacing and a main character who sometimes defies sympathy , but it ultimately satisfies with its moving story .",3
f59f59eb-56cf-4f7b-b95c-ddc814842f17,... the plot weaves us into a complex web .,3
cc742721-bbfb-4e85-9db0-4e3d18c30e94,"He seems to want both , but succeeds in making neither .",1
bee96a8a-c875-4243-b909-ee9cdbc20cc7,"In Moonlight Mile , no one gets shut out of the hug cycle .",2
ba64168e-ad53-420f-a8c1-f7dcd3c68a54,"I liked About Schmidt a lot , but I have a feeling that I would have liked it much more if Harry & Tonto never existed .",3
d46c3cbe-523b-4258-8561-ec52c86ba220,Debate it .,2
b4d5c30e-7d8b-4dd6-a61d-fd0e87a32a72,"The film is all over the place , really .",0
314acbcd-129e-49f9-8345-c363c0136013,"The message of such reflections -- intentional or not -- is that while no art grows from a vacuum , many artists exist in one .",2
2912682d-55c8-4bac-aeb2-9d57343b405c,Barry Sonnenfeld owes Frank the Pug big time,2
28a44ca1-dbff-4759-ba05-0dd87bf0ab42,"Unfortunately , One Hour Photo lives down to its title .",0
78a234fc-04db-478a-89ba-4dac6cab4d79,"Each story on its own could have been expanded and worked into a compelling single feature , but in its current incarnation , Storytelling never quite gets over its rather lopsided conception .",2
6be2c435-f63b-4693-8299-ab5816a46817,A beautifully tooled action thriller about love and terrorism in Korea .,4
f017c48c-c21e-4ad8-924a-951d212ea6ca,"It would be disingenuous to call Reno a great film , but you can say that about most of the flicks moving in and out of the multiplex .",2
081230cc-97bf-4813-a9ad-779c0ec365e4,The banter between Calvin and his fellow barbers feels like a streetwise McLaughlin Group ... and never fails to entertain .,3
a59cfade-cb93-4c82-a307-ab5ec9791c13,"( Cho 's face is ) an amazing slapstick instrument , creating a scrapbook of living mug shots .",3
ad64138f-418d-4e39-84d2-a768222c78b8,"Kapur fails to give his audience a single character worth rooting for ( or worth rooting against , for that matter ) .",1
a36dfcc1-06f1-40fe-8270-cb355638cae9,"According to the script , Grant and Bullock 's characters are made for each other .",3
2ea5668a-c49d-4bbb-be87-f3fe98a6b9b1,"Nicolas Philibert observes life inside a one-room schoolhouse in northern France in his documentary To Be and to Have , easily one of the best films of the year .",4
045800ff-d4bc-4427-bc4a-70952c89e233,"If I could have looked into my future and saw how bad this movie was , I would go back and choose to skip it .",0
23b4a4c3-18f6-4cac-afce-001efccfcefd,"The film 's appeal has a lot to do with the casting of Juliette Binoche as Sand , who brings to the role her pale , dark beauty and characteristic warmth .",3
98bda3c9-3616-42e9-916f-61b97ffda118,Claude Miller airs out a tight plot with an easy pace and a focus on character drama over crime-film complications .,3
2dc78093-86d1-4c90-9be0-d223ab9725df,"The film 's lack of personality permeates all its aspects -- from the TV movie-esque , affected child acting to the dullest Irish pub scenes ever filmed .",0
6ea7230d-d556-4b67-b1c1-b5e7a2edd127,"Nasty , ugly , pointless and depressing , even if you hate clowns .",2
036a4dfa-6581-426f-a1e0-d32c972d6220,Please .,2
d0ce5ffd-f35b-4788-8fcb-ff06e207fe50,Has all the depth of a wading pool .,0
1b69eb8a-8ae2-4855-9271-99988c161078,"As an actor , The Rock is aptly named .",1
a3ccb643-40be-45de-bfaa-51fb4b4e5bc8,"( T ) hose same extremes prevent us from taking its message seriously , and the Stepford Wives mentality does n't work in a modern context .",1
6c916cac-51cb-4dae-9588-5b11b929b5db,"Some Body is a shaky , uncertain film that nevertheless touches a few raw nerves .",3
bb1c1a72-63d2-4619-b269-61dac0bceb9d,"The good is very , very good ... The rest runs from mildly unimpressive to despairingly awful .",2
cffbb137-825f-4825-95e6-882b0c7d9608,"An intimate , good-humored ethnic comedy like numerous others but cuts deeper than expected .",3
eeff97f0-ffec-4ab2-a3e7-3f62af61780f,"Beautifully crafted and brutally honest , Promises offers an unexpected window into the complexities of the Middle East struggle and into the humanity of its people .",4
a2cc4298-5650-4e44-bc17-aadce52ff7a9,"Just as moving , uplifting and funny as ever .",3
49581db7-3fa2-4719-97ab-2d80cfd8cc6c,"A directorial tour de force by Bernard Rose , ivans xtc .",3
f5b0585c-479b-4e9a-80c4-32735874cf20,A complete waste of time .,1
c0f09c77-6bd9-47fd-b03d-8507a07d20d6,"An intelligent and deeply felt work about impossible , irrevocable choices and the price of making them .",4
72087799-c448-4cd4-9eaa-bc076194725c,An original gem about an obsession with time .,3
c17cda28-02d2-43bb-b40b-4ac8aa1fb99a,"So , too , is this comedy about mild culture clashing in today 's New Delhi .",3
96bd4536-4a5e-460f-9e47-d65a675e84ee,"If any of them list this ` credit ' on their resumes in the future , that 'll be much funnier than anything in the film ...",1
356c44aa-b65e-4b5b-a452-6fb0fa902ef8,A refreshingly honest and ultimately touching tale of the sort of people usually ignored in contemporary American film .,4
c0e97499-a715-48d7-9d3b-4f2e5a692aa0,He 's a better actor than a standup comedian .,3
39ad72a8-1752-48fc-967f-da4db1b47296,Roman Polanski directs The Pianist like a surgeon mends a broken heart ; very meticulously but without any passion .,1
eb64cdb6-22c7-4126-857d-9febef322e03,Nothing about the film -- with the possible exception of Elizabeth Hurley 's breasts -- is authentic .,0
9ce9f77a-add2-485e-9997-07c0e2e87375,"It 's just too bad the screenwriters eventually shoot themselves in the feet with cop flick cliches like an oily arms dealer , squad car pile-ups and the requisite screaming captain .",0
f4bb28ad-e195-48a2-96b0-2b8430eb79a1,"finely crafted , finely written , exquisitely performed",4
d028fbac-ccfc-45bd-b398-f2102df8ae00,Solondz may well be the only one laughing at his own joke,1
d5415511-6b6d-4ecf-9b77-aacceb7e01ca,It 's that painful .,0
73826a70-9f4a-4d0a-a275-52d30e5a69e1,But it also comes with the laziness and arrogance of a thing that already knows it 's won .,1
b3a4a96e-785b-44ac-af4b-bc6bfd68e395,"The action switches between past and present , but the material link is too tenuous to anchor the emotional connections that purport to span a 125-year divide .",1
26ae68a2-932b-4c95-b1ca-1aeb5f9d1543,"Devolves into the derivative , leaning on badly-rendered CGI effects .",1
f508d2bf-3b14-4446-ae99-04fc3640253c,A well paced and satisfying little drama that deserved better than a ` direct-to-video ' release .,4
31206c2b-6bdc-4984-b77b-62fb1314cf0c,"While centered on the life experiences of a particular theatrical family , this marvelous documentary touches -- ever so gracefully -- on the entire history of the Yiddish theater , both in America and Israel .",4
2b912e43-3396-453b-8936-7f7b6d7ac750,"Admirers of director Abel Ferrara may be relieved that his latest feature , R Xmas , marks a modest if encouraging return to form .",4
3d0f0700-901d-414a-82bb-edea10dc1f21,I suspect that there are more interesting ways of dealing with the subject .,1
0b7e1908-56b5-4739-be28-e98e73e0c50e,would make an excellent companion piece to the similarly themed ` The French Lieutenant 's Woman . ',3
7e3573b8-ef60-42d2-8363-fd3735f3a930,"A gorgeous , high-spirited musical from India that exquisitely blends music , dance , song , and high drama .",4
48471caa-48ec-48ea-8ad2-48ad2c4d7dad,"Tense , terrific , sweaty-palmed fun .",3
2bbf7bb9-4a96-4432-ae36-9c5ff38a9c37,You never know where Changing Lanes is going to take you but it 's a heck of a ride .,3
ebe66ae5-cd4e-45fe-b5db-334e6be5eb84,"I had a dream that a smart comedy would come along to rescue me from a summer of teen-driven , toilet-humor codswallop , and its name was Earnest .",4
6184fb90-90c9-4068-a099-ab8cd1230bb0,"Efteriades gives the neighborhood -- scenery , vibe and all -- the cinematic equivalent of a big , tender hug .",3
741a147b-07bc-464c-987d-0855b514c99b,"It would be interesting to hear from the other side , but in Talk to Her , the women are down for the count .",2
f897f4d9-c8cb-4699-b929-27f031bc0556,"Forgettable , if good-hearted , movie .",1
cb33e1b1-187d-42aa-95c3-791cd68c233f,An edifying glimpse into the wit and revolutionary spirit of these performers and their era .,3
16014ab8-5f9d-4e0d-8ee0-b9c779e0b6bc,"The film takes too long getting to the good stuff , then takes too long figuring out what to do next .",1
b3d42366-4feb-40c4-9f22-a131ea8adc4a,"Noyce 's greatest mistake is thinking that we needed sweeping , dramatic , Hollywood moments to keep us",1
02d330a6-7829-49ab-8504-abb029de0d23,It was only a matter of time before some savvy producer saw the potential success inherent in the mixture of Bullock Bubble and Hugh Goo .,3
3e4635b9-f3ac-4a08-95be-151d5cdb83b6,But no. .,1
3eca1a89-3f4e-4310-9b22-eca0346980fc,A work that lacks both a purpose and a strong pulse .,0
e026c2bd-c12f-4d1d-abde-ffe2aec6f883,"The film is surprisingly well-directed by Brett Ratner , who keeps things moving well -- at least until the problematic third act .",3
