id,sentence1,sentence2,similarity
d146a592-39ae-4369-acc6-3343faa48101,"""We're going to do everything in our power to get money back to ratepayers as quickly as possible,"" Kennedy said.","""There's very strong interest in getting money back to the ratepayers as quickly as possible,"" Commissioner Susan Kennedy said.",3.8
ff886620-7253-45d7-ba68-b162b64b7e31,There is no freedom of religion.,There is no freedom of speech.,1.2
d7fa5571-355a-4acb-b238-8e209a5b567e,The man added vegetables to the broth in the pot.,A man is adding sliced vegetables to a cooking bowl with water.,3.4
de62a8c7-c986-4f97-80c5-45bf39367831,A man is playing flute.,A man is petting a tied up dog.,0.2
0261b4d6-1b15-4a71-9b61-f1b8b6201e3a,A man is taking some math classes.,A man is rinsing a steak.,0.0
0d44ab7f-4525-479e-9e71-11539b05b3d7,non-proliferation expert at the international institute for strategic studies mark fitzpatrick stated that the iaea report -- had an unusually strong tenor.,senior fellow at the international institute for strategic studies mark fitzpatrick stated that-- the international atomic energy agency plan is superficial.,4.0
7e5c9c1e-c891-4cae-aec9-0b45e39ec0d2,Obama orders Syria 'gas attack' inquiry,UN urges Syria gas attack inspection,2.0
3163400d-3293-4b20-97a5-b97886f4bc84,"The Note's Must-Reads for Friday May 24, 2013","The Note's Must-Reads for Friday, August 23, 2013",2.2
e9efb156-acac-4902-9423-7cb26ab444e2,A man is pressing microwave buttons.,A man turns on the microwave.,2.75
3a29f862-d4dc-4a68-b9e4-fd3f6bb054db,Ten sheep looking at the camera.,A cat on its back looking at the camera.,1.2
bd962e9a-cb88-4e79-bbd7-36bebbb002fa,A man riding a white horse.,A woman with a white horse.,2.2
7acee3a7-050b-441b-a9d5-60e46c2b20f4,A man is breaking wooden boards with his hand.,A man is breaking tiles with his hands.,2.5
28bd210f-4d38-411e-887c-7bebb2d63b88,Four foreign soldiers killed in Afghan east,2 British soldiers killed in Afghan insider attack,0.8
d4e4eb57-d0e7-4c74-a4ba-56dc6f9eee4a,Schools that fail to meet state goals for three years in a row must offer tutoring in addition to transfers.,Schools that don't meet the testing goals for two years in a row must offer transfers.,2.75
9e871050-d921-437b-8b7d-1d0510150868,"""Fairies don't exist"" - fine.","""Satyrs don't exist"" - fine.",1.2
150098b2-92a0-409d-89c9-94d9572103f2,the osce meeting lasted two days.,the osce meeting was held in madrid.,1.8
702085fc-353d-4ff6-82d9-34c236a458f8,"About 25 governments have signed in the last four months, about half of those in the last three weeks.","According to the State Department list, about 25 nations have signed bilateral agreements in the past four months, about half in the past three weeks.",3.2
602ae809-a536-46ce-b7ee-19e4f06e58f7,A man is opening a door.,A man is cutting an onion.,0.8
41a9727e-5109-4219-999e-6046e52d43e8,Two dogs share a toy in a field of vegetation.,Two snowboarders are in the air over the snow.,0.17
60d7cd31-28c2-4df9-ba1b-c7199ab18ed9,The man is shaking hands with other men.,A man is shaking another mans hand.,4.333
a501320d-f2da-49aa-92c8-82baaa7d32e4,"""These are dark days for our industry,"" Giovanni Bisignani, director general of the Geneva-based organization, said in a statement.","""These are dark days for our industry,"" the Geneva-based International Air Transport Association's Director-General Giovanni Bisignani said.",3.5
0f9f3503-82e5-42eb-8c50-fe8d91ae93f9,Obama silent on China dissident,Obama to visit Korean DMZ,0.6
451b2e2e-a2f7-47fe-b3b6-7e2f0552097b,"Syria rejects US, UK chemical arms claims",US suspects Syria used chemical weapons,2.6
3bf947e7-06f3-4a96-becb-9314aa83e60b,A man is playing the drums.,A woman is slicing some leaves.,0.0
99886f3e-ef08-4a05-adaa-138dc07174a9,"But I would rather be talking about high standards than low standards.""","""I would rather be talking about positive numbers rather than negative.",2.8
1d0721ce-b028-4b60-ac43-7ebf82e4021d,Tamil parties blame the Liberation Tigers of Tamil Eelam (LTTE) for these killings.,The government wanted to revive talks with the Liberation Tigers of Tamil Eelam (LTTE) to discuss the interim structure.,1.75
7282620e-71d5-4235-b853-7b2e067b7d85,Iran says serious issues remain in nuclear talks,"Iran vows to preserve ""peaceful"" nuclear program",1.6
49b458e6-ba97-4104-a9e7-e893baa672aa,A person pours oil on a skillet.,A person is dicing an onion.,0.8
b0ab4a1e-61fb-4b73-8749-1b781dfd6b5e,"Meteorite hits central Russia, more than 500 people hurt","Meteorite hits central Russia, 400 hurt",3.0
46ec0080-3869-4fe8-838f-c2196cc72b3f,"Iraqi Attacks Kill General, Four Police",Attacks in Iraq kill general and 4 others,4.0
6310491c-889d-4ee6-be51-148eff1ee56a,Obama signs up for Obamacare,Americans scramble to sign up for Obamacare by deadline,1.2
06e565f4-5c83-4abb-9df1-ea3db75c15c5,A girl wearing green twists something in her hands.,A young boy wearing only green shorts poses awkwardly with a brick background.,0.8
32c7ee76-e032-44e8-add1-3a1a46d4b302,"PM in Tehran, asks NAM to take clear stand on Syria","Manmohan in Tehran, asks NAM to take a stand on Syria",3.8
fc08899e-26ad-46ac-a245-3bb1eccfdc67,The monkey is hanging from the trees.,The monkey swung from branch to branch.,2.0
972f42b7-1c80-4802-b33b-456737a4adcf,"CIA Director George Tenet said the two men were ""defined by dedication and courage.""","""[They] were defined by dedication and courage,"" said the CIA's director George Tenet.",4.25
3d77d17f-1579-4184-be44-1c0b9b82ff71,A man is straining pasta.,A man plays a wooden flute.,0.0
5ae4bd80-c499-4155-99a4-c5bdebb6f820,the european union and the united states have frozen al-qadi's assets.,the western governments include the united states and france.,0.4
57fb562e-285b-4bb5-ae59-762931deca95,Two dogs swim in a pool.,Dogs are swimming in a pool.,4.2
dd24ec04-5349-4d6b-8407-64ed22aac339,A blue bird standing on a lawn.,Blue bird standing on green grass.,4.6
f95d5dff-6bed-4306-a293-0f2941fa9545,"When you crossed the line, you violated the constitutional right,"" said Charles Weisselberg, a UC Berkeley law professor.","When you crossed the line, you violated the constitutional right,"" said Charles Weisselberg, who teaches law at the University of California, Berkeley.",5.0
8b47bfc5-bf9d-45c8-abab-23fcd604fbec,Some men are skating on the road.,Two boys are skate boarding.,2.6
c7d61e00-eb50-448d-9269-ce3f1fbc8d4a,Taliban kill 15 police in west Afghanistan,US drone kills two in eastern Afghanistan,0.6
7dff0353-45c4-4d38-80b3-d1bd334d5009,U.S. and Russia reach a deal on Syria's chemical weapons,"China welcomes US, Russia deal on Syria chemical weapons",3.0
06864e82-5123-4033-8ad3-6c1ca6abd4e3,7.3 magnitude earthquake strikes Nepal,6.6-magnitude earthquake strikes off Indonesia,1.0
9fd985b4-41a8-4069-9ea7-8d29ce0e75e6,Syrian journalists killed in capital,US Marines killed in base attack,0.6
2d463948-7969-426f-849b-f5afd1c4318b,Syria car bomb kills at least 12 in rebel-held town,Sinai car bomb kills at least 10 Egyptian soldiers,1.8
96668b1f-986c-474d-b03d-82a5257150c0,"It is priced at $5,995 for an unlimited number of users tapping into the single processor, or $195 per user with a minimum of five users.","It is priced at $5,995 or $195 on a per user licensing plan with a minimum of five users.",3.25
a8cdb65e-d00c-4250-aeed-615c99613c4e,A woman pets a dog in a fenced area.,A woman pets a dog in a gated yard.,4.8
6a06a372-9730-4da1-a81a-d83c8e51dca9,Blue couch and twin bed in a living room.,A leather couch and wooden table in a living room.,2.2
d922f1fe-f4ad-45b6-bba2-a1f6494915dc,Bangladesh building disaster death toll passes 500,Bangladesh building collapse: death toll climbs to 580,3.0
fa3500b0-0786-4cc2-97fa-0dd81b79c6fc,I don't think it makes any tremendous difference.,I don't think it makes much difference.,4.0
8c32ba1f-7ff1-4930-8c9e-01628ea6c668,"They produce nothing I can eat, wear, live in.","Think about all the things you can't ""eat, wear, or live in"".",2.2
0c3da82a-a006-4986-97a7-a62d52b6432d,Webster's New World Rhyming Dictionary: Clement Wood's Updated This is the rhyming dictionary I turn to first.,"http://www.rhymezone.com/ You just type in a word, then select one of the following.",1.2
30886c2b-014d-4033-a868-e8700e98ffa3,A man sits crossed legged on a bed watching a small TV.,A man sits on a bed very close to a small television.,3.4
d67c645f-b13d-4832-b1a0-8fa0b8b111f2,a woman at a dinner table writing on her notebook.,Woman at table busy with something.,3.4
0543d868-6059-4cd7-a3f7-784cae891c74,Lewis Hamilton Takes Pole for Russian GP,Lewis Hamilton wins inaugural Russian GP,4.0
2014a3b6-217b-4e97-a07c-fb27e8c8ca87,Gov. Linda Lingle and members of her staff were at the Navy base and watched the launch.,Gov. Linda Lingle and other dignitaries are scheduled to be at the base to watch the launch.,3.5
21c324c2-a3de-4223-8b1e-e1546a354c22,Strong new quake hits shattered Pak region,6.8 quake in shattered Pakistan region,4.4
256c92bd-917b-45cf-83f8-6d3d3dac7d65,US Senate to vote on fiscal cliff deal as deadline nears,Fiscal cliff: House delays vote on fiscal cliff deal - live,2.8
d5065d60-c391-4fba-8533-28666a25bd61,"wen states that the main purpose of the germany visit is to advance trade, economic and technological exchanges.","wen stated that the purpose of his visit to germany is to advance trade, economic and technological exchanges.",4.8
3161d4fc-b30f-4687-be23-3c89eeedb2e8,"Shares of LendingTree rose $6.21, or 42 percent, to $20.90 after hitting $21.36 earlier.","LendingTree shares rose 43 percent, or $6.31, to $21, more than doubling in the last two months.",2.75
1654891b-512b-403d-b62d-00209b255f35,A group of people having a drink.,A row of locomotives on a siding in a field.,0.0
14cef7f2-626b-4706-b39b-ee5a5606982d,Myanmar arrests 44 over sectarian violence,Ban Warns Syria Strikes Could Worsen Sectarian Violence,1.2
656515f2-c221-44dd-b3f1-9b4f6e3278d0,"He wounded a security guard and then fled, stabbing two passersby as he ran off along the promenade.",He then stabbed two passersby as he fled along a promenade by the Mediterranean Sea.,3.2
e3123562-dcc2-4382-ade3-44141fc6008d,Three bottles are on a table.,Old green bottle sitting on a table.,2.4
11b5fcc2-8cee-439b-8722-425424e86738,A band is playing on stage.,A woman is dancing on a stage.,1.2
66d19b61-6841-4225-aca2-44cfb547814f,Manchester United slashes price for US IPO,Manchester United Reveal Share Price Details,2.4
94488627-b16a-4676-87cf-7a35832a6e87,Rangers voted into Division Three,Rangers voted into third division,4.8
d517d3f7-024f-4cb4-ade0-1b42c875918d,A young boy is holding a guitar.,A little boy is playing a guitar.,2.75
e6b6044e-e86c-48c7-baed-aa51eb09e0fd,"The songs are on offer for 99 cents each, or $9.99 for an album.",The company will offer songs for 99 cents and albums for $9.95.,3.333
ef7e8cc0-beef-4aef-a733-9db10dc91f20,Two dogs are running on the grass in front of the trees.,A brown dog is running on the grass in front of some trees.,2.8
690e4ed8-aa22-475b-84cd-bdd335526dd1,The man and two young boys jump on a trampoline.,A man and two boys are bouncing on a trampoline.,4.8
eadf6db2-04d6-47b2-b197-9365e6dde36c,Dignitaries pay tribute to Paul Desmarais,Stars pay tribute to James Garner,0.4
71009e2b-6cd6-4467-861a-92322343d183,Men competing in a contest.,Two women compete in a contest.,2.4
fbc303ed-ca02-4010-a3c6-f5a88ad24deb,Car bomb kills 20 in northwest Syria,Car bomb in northern Syria kills 20,4.6
81c0b690-857f-48c6-8942-9bb56928bc22,An orangutan is riding a bus.,A monkey is riding on a bus.,3.6
325fbaac-f1d4-4666-8882-f5973938c757,the nuclear nonproliferation treaty is 37 years old.,the nuclear nonproliferation treaty is reviewed every 5 years.,1.8
9e39b65e-f00e-45b4-b568-34904b4dc941,Man charged after MP hurt in attack,Man charged with murder in flat,1.4
6063b4fb-55f6-4e74-b383-0ae0e3b353ff,"Geraldine Andrews, the pastor's daughter-in-law, said Robinson recently took her daughter out of a mental health facility.","Geraldine Andrews, Reynolds' daughter-in-law and a friend of Wilson's family, said Robinson had recently taken Wilson out of a mental health facility.",4.0
ac0c19e3-7530-478a-ad34-43046c019d9e,Two motorbikes racing on a dirt course.,two motorbikes on a dirt track.,3.4
2c6f1cd4-9db7-4da7-b0aa-5ee13a170f64,A man is playing a piano.,A guy is peeling a potato.,0.0
baf85808-8b01-4bf4-89e4-db3b6135148d,Someone is mixing ingrediants.,Someone is sewing things.,0.25
a076c962-f8ee-40f3-9a0d-70030f5f170d,Many dead as asylum boat sinks off Australia,Mandela spends third day in hospital,0.0
901271b0-9859-4fb4-8060-8b64d47cc90d,Morsi supporters clash with riot police in Cairo,Protesters clash with riot police in Kiev,0.8
5f94d134-e846-4d02-b4d5-35026f826b39,A man is coming out into the water.,A man rises from a swamp.,3.2
dacdc5bb-bd62-4592-bfc0-fe46926c88ee,A man is riding a bicycle on a dirt path.,Two dogs running along dirt path.,1.6
49e9feff-5035-490b-8a2d-d41ab50a3b3b,A boy is making some dance steps.,A boy is pouring something from a pitcher.,0.4
8949045a-397c-4dbf-b6bb-a5542cd01985,"Some 14,000 customers were without power in the area, Oklahoma Gas and Electric said.","About 38,000 OGE Energy Corp. customers are without power, the company said on its Web site.",2.75
4828645d-ceb3-4724-aefe-947865569a16,Romney wins Florida Republican primary,Romney eyes US Republican primary endgame,1.8
89b52b4c-ac03-4a6e-a68c-e69138d4955b,"Jagan Reddy shifted to hospital, power crisis continues in Seemandhra",Telangana: Jagan to spend Thursday in hospital; blackout continues in Seemandhra,4.2
906617c1-d7d2-40f1-9741-f1f193704135,the golden triangle region was 1 of the world's biggest producers of opium.,helmand province is the world's largest producer of opium.,2.6
c5b5128f-cc1f-4267-8b94-d285a7d450e5,Egypt's Coptic Pope Shenuda III dies,Egypt prepares to bury Coptic Pope Shenuda III,3.6
52c5f940-4dbd-4d21-a2cd-f3e545513b1c,Three dead in US marathon bomb,Taliban denies involvement in Boston marathon bombing,1.2
e9f38312-664f-4048-af35-8ee87a66b0f5,A man is playing a guitar.,A man is playing a piano.,2.0
075b5e79-d6df-4402-90c8-f09f4c203e73,Man held after teen shot in Belfast,"Man, 40, arrested after shooting",3.2
1d7231a8-bea8-4f88-ab4a-ce2c34fdc913,Women are holding each other and dancing together.,Two men are playing table tennis.,0.0
35b391e3-a1db-43c0-a115-7d66a05c4c68,Ukraine: Nine people die in Kyiv clashes,Ukraine pressured over Kiev clashes,2.0
5a2ecaa8-c05d-40c9-9a56-943051cfa1e0,A man stands in front of a train.,"A man is standing in front of a raised statue,.",2.0
18aef3ba-3967-484f-ab76-2290e01d5ad7,"Harris and Klebold killed 12 students and a teacher before taking their own lives on April 20, 1999.","Harris and Klebold killed 12 students, a teacher and themselves at the school.",3.8
3a4474e1-c66f-48f7-b1f4-3ecc26141ccb,The man without a shirt is jumping.,The man jumping is not wearing a shirt.,4.6
e4239cf6-b4e8-47dc-9bf6-ae89cb8087b5,Muslim Brotherhood supporter dies in Cairo clash,Muslim Brotherhood supporters die in Egypt clashes,3.6
56f8a17e-32e6-4d40-985e-e60fb2befdba,A woman is cutting an onion.,A man is chopping an onion.,2.0
